2025-08-17 21:20:49,010 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:49,101 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:50,436 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:50,540 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:50,634 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:50,741 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:50,835 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:50,942 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,035 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,142 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,235 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,338 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,434 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,541 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,637 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:51,742 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:52,034 - __main__ - INFO - Application closed normally
